sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743351 (SN: 1900743351);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743465 (SN: 1900743465);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628);SN: 1900743628 (SN: 1900743628)
21.09.2016 21:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.3;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;3.99;0;0;2.06;0;27.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.2;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 21:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.4;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 22:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:20;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.1;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.9;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;26.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
21.09.2016 23:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;3.99;0;0;2.06;0;26.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
