sep=;
Version CSV1|Tool CLUSTERCONTROLLER|Linebreaks CR/LF|Delimiter semicolon|Decimalpoint dot|Precision 2

;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;Cluster Controller;SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743351 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743465 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ();SN: 1900743628 ()
22.09.2016 05:25;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;3.99;0;0;2.06;0;27.8;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 05:30;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 05:35;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 05:40;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 05:45;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 05:50;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 05:55;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 06:00;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;1;27.6;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 06:05;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 06:10;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4;0;0;2.06;0;27.5;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 06:15;168.61;83;65.71;59.69;0.00;;;;;;;;0;;0;;;;;;;;;Ok;NonePrio;None;None;4.01;0;0;2.06;1;27.7;0;39.19;32;20.98;18.17;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;85.38;20;21.37;20.18;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None;44.03;31;23.36;21.34;0.00;;0;0.00;0.00;0;0;0;0;0;0;-0.01;-0.01;-0.01;-0.001;-0.001;-0.001;;;Ok;NonePrio;None;None
22.09.2016 06:20;168.61;83;65.22;59.69;0.00;0;49.96;0.00;3000.00;495.31;496.9;0;0;0;0;238.82;238.99;241.59;0;0;0;0;0;Ok;NonePrio;None;None;4.02;0;0;2.06;3;27.8;0;39.19;32;20.82;18.17;0.00;0;49.96;0.00;3000.00;495.82;501.34;0;0;0;0;238.8;238.98;241.62;0;0;0;0;0;Ok;NonePrio;None;None;85.38;20;21.20;20.18;0.00;0;49.97;0.00;3000.00;490.09;494.55;0;0;0;0;238.79;238.98;241.59;0;0;0;0;0;Ok;NonePrio;None;None;44.03;31;23.20;21.34;0.00;0;49.97;0.00;3000.00;500.04;494.81;0;0;0;0;238.88;239.03;241.56;0;0;0;0;0;Ok;NonePrio;None;None
22.09.2016 06:25;168.61;83;65.47;59.69;0.00;0;49.96;0.00;3000.00;526.05;526.6;0;0;0;0;238.82;238.99;241.59;0;0;0;0;0;Ok;NonePrio;None;None;4.05;0;0;2.06;6;27.7;0;39.19;32;20.90;18.17;0.00;0;49.96;0.00;3000.00;527.43;529.23;0;0;0;0;238.8;238.98;241.62;0;0;0;0;0;Ok;NonePrio;None;None;85.38;20;21.29;20.18;0.00;0;49.97;0.00;3000.00;522.9;523.23;0;0;0;0;238.79;238.98;241.59;0;0;0;0;0;Ok;NonePrio;None;None;44.03;31;23.28;21.34;0.00;0;49.97;0.00;3000.00;527.83;527.36;0;0;0;0;238.88;239.03;241.56;0;0;0;0;0;Ok;NonePrio;None;None
22.09.2016 06:30;168.61;86;65.72;59.72;0.00;0;50;11.00;825.02;551.44;551.97;0;0.136;0;0.193;239.13;239.27;241.73;0;0;0;0;0;Ok;NonePrio;None;None;4.07;0;0;2.06;9;27.7;0;39.19;33;20.99;18.18;0.00;0;50;11.00;808.43;552.56;554.62;0;0.136;0;0.193;239.16;239.31;241.81;0;0;0;0;0;Ok;NonePrio;None;None;85.38;21;21.37;20.19;0.00;0;50;11.00;822.89;548.36;548.99;0;0.133;0;0.197;239.05;239.2;241.69;0;0;0;0;0;Ok;NonePrio;None;None;44.03;32;23.36;21.35;0.00;0;50;12.00;843.75;553.41;552.31;0;0.203;0;0.128;239.19;239.3;241.7;0;0;0;0;0;Ok;NonePrio;None;None
22.09.2016 06:35;168.63;86;65.97;59.97;0.00;0;50;11.00;825.02;397.96;403.89;0.164;0.171;0.181;0.238;239.13;239.27;241.73;0;0;0;192;213;Ok;NonePrio;None;None;4.09;0;0;2.06;12;27.9;0;39.20;33;21.07;18.27;0.00;0;50;11.00;808.43;391.05;412.34;0.143;0.173;0.204;0.242;239.16;239.31;241.81;0;0;0;54;82;Ok;NonePrio;None;None;85.39;21;21.45;20.28;0.00;0;50;11.00;822.89;377.92;399.17;0.139;0.168;0.206;0.246;239.05;239.2;241.69;0;0;0;51;80;Ok;NonePrio;None;None;44.04;32;23.45;21.43;0.00;0;50;12.00;843.75;424.91;400.17;0.211;0.24;0.133;0.163;239.19;239.3;241.7;0;0;0;87;51;Ok;NonePrio;None;None
22.09.2016 06:40;168.66;86;66.22;60.22;0.00;378;50.01;11.00;825.02;410.03;434.58;0.207;0.205;0.225;0.295;239.49;239.69;241.98;0.19;0.194;0.206;256;293;Ok;NonePrio;None;None;4.12;0;0;2.06;15;27.8;0;39.21;33;21.15;18.35;0.00;128;50.01;11.00;808.43;387.17;463.38;0.184;0.202;0.25;0.297;239.53;239.74;242.07;0.193;0.198;0.209;70;115;Ok;NonePrio;None;None;85.40;21;21.54;20.36;0.00;120;50.01;11.00;822.89;373.47;444.22;0.181;0.203;0.253;0.295;239.41;239.63;241.94;0.182;0.188;0.199;66;111;Ok;NonePrio;None;None;44.05;32;23.53;21.51;0.00;130;50.02;11.00;843.75;469.45;396.16;0.258;0.312;0.174;0.199;239.54;239.71;241.95;0.196;0.198;0.211;120;67;Ok;NonePrio;None;None
22.09.2016 06:45;168.72;86;66.47;60.47;0.00;378;50.01;10.00;825.02;484.17;481.36;0.26;0.28;0.294;0.41;239.49;239.69;241.98;0.19;0.194;0.206;373;418;Ok;NonePrio;None;None;4.16;0;0;2.06;21;27.8;0;39.23;33;21.24;18.43;0.00;128;50.01;11.00;808.43;485.3;484.8;0.221;0.281;0.334;0.413;239.53;239.74;242.07;0.193;0.198;0.209;105;160;Ok;NonePrio;None;None;85.42;21;21.62;20.44;0.00;120;50.01;10.00;822.89;481.31;476.68;0.217;0.274;0.335;0.43;239.41;239.63;241.94;0.182;0.188;0.199;102;158;Ok;NonePrio;None;None;44.07;32;23.61;21.60;0.00;130;50.02;11.00;843.75;485.9;482.61;0.344;0.428;0.213;0.277;239.54;239.71;241.95;0.196;0.198;0.211;166;100;Ok;NonePrio;None;None
22.09.2016 06:50;168.80;86;66.72;60.72;0.00;962;50.02;10.00;825.02;492.76;491.51;0.344;0.306;0.387;0.453;239.95;240.2;242.29;0.453;0.455;0.463;505;566;Ok;NonePrio;None;None;4.18;0;0;2.06;22;27.8;0;39.26;33;21.32;18.52;0.00;319;50.02;10.00;808.43;495.45;493.8;0.293;0.301;0.431;0.453;239.99;240.24;242.38;0.451;0.454;0.462;144;211;Ok;NonePrio;None;None;85.44;21;21.70;20.53;0.00;318;50.02;10.00;822.89;487.36;488.72;0.29;0.301;0.439;0.462;239.86;240.13;242.24;0.449;0.452;0.459;140;213;Ok;NonePrio;None;None;44.10;32;23.70;21.68;0.00;325;50.02;11.00;843.75;495.49;492.03;0.449;0.467;0.291;0.307;240.01;240.24;242.27;0.46;0.46;0.47;221;142;Ok;NonePrio;None;None
22.09.2016 06:55;168.89;86;66.97;60.97;0.00;962;50.02;10.00;825.02;496.14;494.48;0.367;0.353;0.414;0.508;239.95;240.2;242.29;0.453;0.455;0.463;543;610;Ok;NonePrio;None;None;4.2;0;0;2.06;26;27.8;0;39.29;33;21.40;18.60;0.00;319;50.02;11.00;808.43;497.34;497.99;0.315;0.353;0.463;0.522;239.99;240.24;242.38;0.451;0.454;0.462;155;229;Ok;NonePrio;None;None;85.47;21;21.79;20.61;0.00;318;50.02;10.00;822.89;491.54;489.6;0.31;0.347;0.471;0.51;239.86;240.13;242.24;0.449;0.452;0.459;151;229;Ok;NonePrio;None;None;44.13;32;23.78;21.76;0.00;325;50.02;11.00;843.75;499.56;495.87;0.478;0.537;0.31;0.347;240.01;240.24;242.27;0.46;0.46;0.47;237;152;Ok;NonePrio;None;None
22.09.2016 07:00;168.99;86;67.22;61.22;0.00;1208;50.01;10.00;825.02;500.41;499.54;0.409;0.337;0.458;0.5;240.36;240.68;242.59;0.567;0.565;0.574;611;682;Ok;NonePrio;None;None;4.19;0;0;2.06;24;27.8;0;39.32;33;21.49;18.68;0.00;405;50.01;11.00;808.43;500.94;501.89;0.352;0.333;0.519;0.496;240.41;240.74;242.69;0.571;0.569;0.577;175;259;Ok;NonePrio;None;None;85.51;21;21.87;20.69;0.00;399;50.01;10.00;822.89;497.44;497.69;0.347;0.337;0.515;0.484;240.26;240.59;242.52;0.561;0.561;0.568;171;254;Ok;NonePrio;None;None;44.16;32;23.86;21.85;0.00;404;50.01;11.00;843.75;502.86;499.05;0.53;0.5;0.342;0.327;240.43;240.72;242.57;0.57;0.566;0.577;265;169;Ok;NonePrio;None;None
22.09.2016 07:05;169.08;86;67.47;61.47;0.00;1208;50.01;10.00;825.02;498.39;494.19;0.381;0.338;0.426;0.499;240.36;240.68;242.59;0.567;0.565;0.574;565;628;Ok;NonePrio;None;None;4.19;0;0;2.06;24;27.9;0;39.35;33;21.57;18.77;0.00;405;50.01;11.00;808.43;499.7;498.08;0.328;0.338;0.487;0.499;240.41;240.74;242.69;0.571;0.569;0.577;162;241;Ok;NonePrio;None;None;85.54;21;21.95;20.78;0.00;399;50.01;10.00;822.89;495.37;491.92;0.324;0.327;0.476;0.491;240.26;240.59;242.52;0.561;0.561;0.568;159;233;Ok;NonePrio;None;None;44.19;32;23.95;21.93;0.00;404;50.01;11.00;843.75;500.1;492.57;0.491;0.507;0.317;0.323;240.43;240.72;242.57;0.57;0.566;0.577;244;154;Ok;NonePrio;None;None
22.09.2016 07:10;169.19;86;67.72;61.72;0.00;1246;49.98;10.00;825.02;501.57;498.91;0.418;0.381;0.47;0.56;240.31;240.63;242.43;0.587;0.582;0.591;626;698;Ok;NonePrio;None;None;4.22;0;0;2.06;28;27.9;0;39.39;33;21.65;18.85;0.00;419;49.98;10.00;808.43;501.79;500.82;0.36;0.381;0.533;0.56;240.35;240.68;242.52;0.592;0.588;0.595;179;265;Ok;NonePrio;None;None;85.57;21;22.04;20.86;0.00;411;49.98;10.00;822.89;499.65;495.46;0.354;0.373;0.528;0.562;240.21;240.55;242.36;0.581;0.578;0.585;176;260;Ok;NonePrio;None;None;44.23;32;24.03;22.01;0.00;416;49.98;11.00;843.75;503.28;500.45;0.541;0.569;0.349;0.369;240.38;240.68;242.41;0.589;0.582;0.593;271;173;Ok;NonePrio;None;None
22.09.2016 07:15;169.29;86;67.97;61.97;0.00;1246;49.98;10.00;825.02;500.69;498.61;0.412;0.326;0.464;0.479;240.31;240.63;242.43;0.587;0.582;0.591;616;690;Ok;NonePrio;None;None;4.19;0;0;2.06;24;27.9;0;39.42;33;21.74;18.93;0.00;419;49.98;10.00;808.43;501.85;500.38;0.352;0.326;0.521;0.479;240.35;240.68;242.52;0.592;0.588;0.595;175;259;Ok;NonePrio;None;None;85.60;21;22.12;20.94;0.00;411;49.98;10.00;822.89;497.54;496.83;0.348;0.318;0.523;0.479;240.21;240.55;242.36;0.581;0.578;0.585;172;258;Ok;NonePrio;None;None;44.26;32;24.11;22.10;0.00;416;49.98;11.00;843.75;502.69;498.63;0.538;0.496;0.349;0.324;240.38;240.68;242.41;0.589;0.582;0.593;269;173;Ok;NonePrio;None;None
22.09.2016 07:20;169.38;86;68.22;62.22;0.00;1044;49.99;10.00;825.02;494.65;494.01;0.364;0.291;0.407;0.432;240.55;240.9;242.5;0.493;0.492;0.5;536;599;Ok;NonePrio;None;None;4.17;0;0;2.06;21;27.9;0;39.45;33;21.82;19.02;0.00;349;49.99;10.00;808.43;495.81;497.8;0.311;0.291;0.457;0.432;240.6;240.96;242.6;0.494;0.494;0.502;153;226;Ok;NonePrio;None;None;85.63;21;22.20;21.03;0.00;344;49.99;10.00;822.89;492.92;489.92;0.306;0.284;0.459;0.419;240.44;240.8;242.43;0.487;0.487;0.493;149;223;Ok;NonePrio;None;None;44.29;32;24.20;22.18;0.00;351;49.99;10.00;843.75;495.24;494.32;0.475;0.438;0.306;0.288;240.62;240.95;242.49;0.498;0.496;0.505;234;150;Ok;NonePrio;None;None
22.09.2016 07:25;169.46;86;68.47;62.48;0.00;1044;49.99;10.00;825.02;492.84;490.79;0.352;0.326;0.394;0.479;240.55;240.9;242.5;0.493;0.492;0.5;516;577;Ok;NonePrio;None;None;4.19;0;0;2.06;23;27.9;0;39.48;33;21.91;19.10;0.00;349;49.99;10.00;808.43;494.41;494.2;0.301;0.326;0.444;0.479;240.6;240.96;242.6;0.494;0.494;0.502;147;218;Ok;NonePrio;None;None;85.66;21;22.29;21.11;0.00;344;49.99;10.00;822.89;489.09;488.92;0.297;0.327;0.443;0.474;240.44;240.8;242.43;0.487;0.487;0.493;144;215;Ok;NonePrio;None;None;44.32;32;24.28;22.26;0.00;351;49.99;10.00;843.75;495.04;489.26;0.458;0.5;0.297;0.323;240.62;240.95;242.49;0.498;0.496;0.505;225;144;Ok;NonePrio;None;None
22.09.2016 07:30;169.56;86;68.72;62.72;0.00;1143;50.01;10.00;825.02;496.41;495.82;0.39;0.356;0.435;0.523;238.85;239.28;240.76;0.54;0.542;0.553;577;642;Ok;NonePrio;None;None;4.2;0;0;2.06;26;27.9;0;39.51;33;21.99;19.18;0.00;386;50.01;10.00;808.43;496.74;498.52;0.335;0.356;0.495;0.516;238.89;239.33;240.85;0.547;0.55;0.559;165;245;Ok;NonePrio;None;None;85.69;21;22.37;21.19;0.00;377;50.01;10.00;822.89;495.18;492.8;0.33;0.363;0.487;0.519;238.75;239.19;240.69;0.534;0.538;0.547;162;238;Ok;NonePrio;None;None;44.35;32;24.36;22.35;0.00;380;50.01;10.00;843.75;497.33;496.16;0.505;0.54;0.323;0.352;238.92;239.32;240.75;0.54;0.54;0.553;250;159;Ok;NonePrio;None;None
22.09.2016 07:35;169.68;86;68.97;62.97;0.00;1143;50.01;9.00;825.02;502.74;500.94;0.456;0.49;0.506;0.733;238.85;239.28;240.76;0.54;0.542;0.553;683;758;Ok;NonePrio;None;None;4.28;0;0;2.06;36;27.6;0;39.55;33;22.07;19.27;0.00;386;50.01;9.00;808.43;505.42;507.06;0.391;0.507;0.582;0.756;238.89;239.33;240.85;0.547;0.55;0.559;196;294;Ok;NonePrio;None;None;85.73;21;22.45;21.28;0.00;377;50.01;9.00;822.89;500.59;497.86;0.391;0.511;0.563;0.744;238.75;239.19;240.69;0.534;0.538;0.547;194;279;Ok;NonePrio;None;None;44.39;32;24.45;22.43;0.00;380;50.01;10.00;843.75;502.21;497.91;0.586;0.756;0.374;0.49;238.92;239.32;240.75;0.54;0.54;0.553;293;185;Ok;NonePrio;None;None
22.09.2016 07:40;169.87;86;69.22;63.23;0.00;2155;50.01;9.00;825.02;519.52;517.59;0.673;0.726;0.754;1.103;237.95;238.26;239.58;1.008;1;1.012;1046;1167;Ok;NonePrio;None;None;4.43;0;0;2.06;54;27.6;0;39.62;33;22.16;19.35;0.00;730;50.01;10.00;808.43;521.1;521.09;0.578;0.747;0.863;1.101;238;238.33;239.68;1.025;1.018;1.027;300;448;Ok;NonePrio;None;None;85.80;21;22.54;21.36;0.00;713;50.01;9.00;822.89;516.86;513.94;0.577;0.73;0.842;1.098;237.84;238.17;239.51;1;0.995;1.004;297;432;Ok;NonePrio;None;None;44.46;32;24.53;22.51;0.00;712;50.02;10.00;843.75;520.61;517.74;0.865;1.104;0.557;0.729;238.01;238.3;239.56;1;0.989;1.005;449;287;Ok;NonePrio;None;None
22.09.2016 07:45;170.12;86;69.47;63.48;0.00;2155;50.01;10.00;825.02;530.35;528.73;0.916;0.847;1.031;1.263;237.95;238.26;239.58;1.008;1;1.012;1453;1631;Ok;NonePrio;None;None;4.51;0;0;2.06;64;27.5;0;39.70;33;22.24;19.43;0.00;730;50.01;10.00;808.43;531.82;531.69;0.786;0.867;1.168;1.265;238;238.33;239.68;1.025;1.018;1.027;417;620;Ok;NonePrio;None;None;85.88;21;22.62;21.44;0.00;713;50.01;10.00;822.89;528.42;526.07;0.781;0.857;1.155;1.27;237.84;238.17;239.51;1;0.995;1.004;411;606;Ok;NonePrio;None;None;44.54;32;24.61;22.60;0.00;712;50.02;11.00;843.75;530.83;528.44;1.181;1.305;0.77;0.862;238.01;238.3;239.56;1;0.989;1.005;625;405;Ok;NonePrio;None;None
22.09.2016 07:50;170.41;86;69.72;63.73;0.00;3402;50.01;10.00;825.02;533.72;532.16;1.02;0.925;1.151;1.374;238.35;238.67;239.96;1.585;1.575;1.59;1630;1834;Ok;NonePrio;None;None;4.55;0;0;2.06;69;27.7;0;39.80;33;22.32;19.52;0.00;1137;50.01;10.00;808.43;533.85;534.81;0.876;0.937;1.294;1.374;238.4;238.74;240.06;1.59;1.581;1.59;466;690;Ok;NonePrio;None;None;85.98;21;22.70;21.53;0.00;1129;50.01;10.00;822.89;532.11;529.88;0.867;0.936;1.295;1.384;238.25;238.58;239.89;1.578;1.571;1.584;460;685;Ok;NonePrio;None;None;44.64;32;24.70;22.68;0.00;1136;50.02;11.00;843.75;535.21;531.79;1.318;1.401;0.866;0.937;238.41;238.7;239.94;1.587;1.575;1.597;704;459;Ok;NonePrio;None;None
22.09.2016 07:55;170.73;86;69.97;63.98;0.00;3402;50.01;10.00;825.02;536.09;535.02;1.126;1.093;1.27;1.585;238.35;238.67;239.96;1.585;1.575;1.59;1807;2034;Ok;NonePrio;None;None;4.64;0;0;2.06;80;27.6;0;39.91;33;22.41;19.60;0.00;1137;50.01;10.00;808.43;537.35;537.61;0.965;1.093;1.428;1.587;238.4;238.74;240.06;1.59;1.581;1.59;517;766;Ok;NonePrio;None;None;86.08;21;22.79;21.61;0.00;1129;50.01;10.00;822.89;534.02;532.25;0.959;1.083;1.428;1.622;238.25;238.58;239.89;1.578;1.571;1.584;511;759;Ok;NonePrio;None;None;44.74;32;24.78;22.76;0.00;1136;50.02;10.00;843.75;536.92;535.22;1.454;1.648;0.954;1.069;238.41;238.7;239.94;1.587;1.575;1.597;779;509;Ok;NonePrio;None;None
22.09.2016 08:00;171.12;86;70.22;64.23;0.00;4578;49.98;10.00;825.02;541.86;542.01;1.354;1.335;1.527;1.987;237.9;238.25;239.46;2.141;2.126;2.14;2198;2480;Ok;NonePrio;None;None;4.78;0;0;2.06;97;27.8;0;40.04;33;22.49;19.68;0.00;1525;49.98;10.00;808.43;541.72;544.26;1.161;1.326;1.709;1.956;237.94;238.3;239.54;2.142;2.127;2.134;628;929;Ok;NonePrio;None;None;86.21;21;22.87;21.69;0.00;1522;49.98;10.00;822.89;540.31;539.41;1.15;1.308;1.722;1.953;237.8;238.16;239.39;2.136;2.123;2.134;620;928;Ok;NonePrio;None;None;44.88;32;24.86;22.85;0.00;1531;49.99;11.00;843.75;543.55;542.37;1.751;1.967;1.151;1.326;237.98;238.3;239.46;2.145;2.13;2.153;950;623;Ok;NonePrio;None;None
